HBD_cid,HBD_smiles,Vendor Status,GHS_info,Health Score,SCALED Health,HEALTH PI,Environmental Score,SCALED ENV,ENV PI,HBD_InChIKey,HBD_MolecularFormula,HBD_MolecularWeight,SCALED MW,MW PI,HBD_mp,TOTAL PI,RANK,HBD
2780610,C1=CC=C(C(=C1)O)OC2=CC=C(C=C2)O,True,"['H302', 'H315', 'H319', 'H335']",120,86.20689655,47.41379310000001,0,100.0,18.0,FPIMVFPKSQDJJM-UHFFFAOYSA-N,C12H10O3,202.21,29.69684981,8.018149449,no mp data,73.43194255,2574,2-(4-Hydroxyphenoxy)phenol
132372755,C1CC2(CC1(C2)C3=CC=CC=C3)C(=O)O,True,"['H302', 'H315', 'H319', 'H335']",120,86.20689655,47.41379310000001,0,100.0,18.0,BYDRCVXIQZGOAB-UHFFFAOYSA-N,C13H14O2,202.25,29.69097651,8.016563659,no mp data,73.43035676,2575,CID 132372755
106027,C(=O)(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,True,['H314'],25,97.12643678,53.41954023,0,100.0,18.0,OJMBMWRMTMHMSZ-UHFFFAOYSA-N,C16HF31O2,814.13,7.375971896,1.9915124119999998,no mp data,73.41105264,2576,Perfluorohexadecanoic acid
82145,CCCCCCCCCCCCCCC(C(=O)O)Br,True,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,DPRAYRYQQAXQPE-UHFFFAOYSA-N,C16H31BrO2,335.32,17.90826673,4.835232017,no mp data,73.40994466,2577,2-Bromohexadecanoic acid
142228,COC1=C(C=C(C=C1)Br)O,True,"['H302', 'H315', 'H319', 'H335']",120,86.20689655,47.41379310000001,0,100.0,18.0,OLSJHVZRUFFIPL-UHFFFAOYSA-N,C7H7BrO2,203.03,29.57690982,7.98576565,no mp data,73.39955875,2578,5-Bromo-2-methoxyphenol
32881,CC(CO)OCC(C)O,True,"['H301', 'H302', 'H319', 'H332']",185,78.73563218,43.3045977,0,100.0,18.0,DUFKCOQISQKSAV-UHFFFAOYSA-N,C6H14O3,134.17,44.75665201,12.08429604,-50,73.38889374,2579,2-(2-Hydroxypropoxy)propan-1-ol
31236,C1=CC=C(C=C1)OCCO,True,"['H302', 'H319', 'H315', 'H336', 'H320', 'H361']",180,79.31034483,43.62068966,0,100.0,18.0,QCDWFXQBSFUVSP-UHFFFAOYSA-N,C8H10O2,138.16,43.46409959,11.73530689,13-Nov,73.35599655,2580,2-Phenoxyethanol
67057140,C1=CC(=CC=C1CC(F)(F)F)C(=O)O,True,"['H302', 'H315', 'H319', 'H335']",120,86.20689655,47.41379310000001,0,100.0,18.0,VQFXVWBKGITFDC-UHFFFAOYSA-N,C9H7F3O2,204.15,29.41464609,7.941954445,no mp data,73.35574755,2581,"4-(2,2,2-Trifluoroethyl)benzoic acid"
62393597,CC1=C(C=CC(=C1)F)C(C(=O)O)(F)F,True,"['H302', 'H315', 'H319', 'H335']",120,86.20689655,47.41379310000001,0,100.0,18.0,DMPVZKDYYRYKAG-UHFFFAOYSA-N,C9H7F3O2,204.15,29.41464609,7.941954445,no mp data,73.35574755,2581,"2,2-Difluoro-2-(4-fluoro-2-methylphenyl)acetic acid"
15744245,C1C(CC(=O)OC1=O)CC2=CC=CC=C2,True,"['H302', 'H315', 'H319', 'H335']",120,86.20689655,47.41379310000001,0,100.0,18.0,GMZLJCJCIBNHIF-UHFFFAOYSA-N,C12H12O3,204.22,29.40456371,7.939232201,no mp data,73.3530253,2583,"4-Benzyloxane-2,6-dione"
83030,C(C[Ge](=O)O[Ge](=O)CCC(=O)O)C(=O)O,True,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,XEABSBMNTNXEJM-UHFFFAOYSA-N,C6H10Ge2O7,339.4,17.69298763,4.777106659,no mp data,73.3518193,2584,Propagermanium
20439316,CC1(CCC(C2=CC=CC=C21)C(=O)O)C,True,"['H302', 'H315', 'H319', 'H335']",120,86.20689655,47.41379310000001,0,100.0,18.0,WZXRUGMJTCDPDH-UHFFFAOYSA-N,C13H16O2,204.26,29.39880544,7.93767747,no mp data,73.35147057,2585,"4,4-Dimethyl-1,2,3,4-tetrahydronaphthalene-1-carboxylic acid"
14663766,CCOC(=O)C1CC1C2=CC=C(C=C2)C,True,"['H302', 'H315', 'H319', 'H335']",120,86.20689655,47.41379310000001,0,100.0,18.0,JWOBMCBGTXAJBG-UHFFFAOYSA-N,C13H16O2,204.26,29.39880544,7.93767747,no mp data,73.35147057,2585,Ethyl 2-(4-methylphenyl)cyclopropanecarboxylate
2774559,COC1=C(C=C(C=C1)F)O,True,"['H302', 'H312', 'H314', 'H332']",175,79.88505747,43.93678161,0,100.0,18.0,PPJKLEQAFZWIQY-UHFFFAOYSA-N,C7H7FO2,142.13,42.25005277,11.40751425,no mp data,73.34429586,2587,5-Fluoro-2-methoxyphenol
75171,CN(C)CCN(C)CCO,True,"['H302', 'H314', 'H315', 'H318', 'H319', 'H335']",170,80.45977011,44.25287356,0,100.0,18.0,LSYBWANTZYUTGJ-UHFFFAOYSA-N,C7H18N2O,146.23,41.06544485,11.08767011,no mp data,73.34054367,2588,2-((2-(Dimethylamino)ethyl)(methyl)amino)ethanol
71669172,C1CCC2(CC1)OCC3C(O2)C4C(C(O3)O)OC5(O4)CCCCC5,True,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,DQACDWMYPBKPLD-OWYFMNJBSA-N,C18H28O6,340.4,17.64101058,4.763072855,no mp data,73.3377855,2589,"2,3:4,6-Di-o-cyclohexylidene-a-D-mannopyranose"
3834089,C1CCC2(CC1)OCC3C(O2)C4C(C(O3)O)OC5(O4)CCCCC5,True,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,DQACDWMYPBKPLD-UHFFFAOYSA-N,C18H28O6,340.4,17.64101058,4.763072855,no mp data,73.3377855,2589,CID 3834089
6365495,CCCCCCCCCCCCC1=CC=CC=C1S(=O)(=O)OC,True,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,AIXYHMWIAPSTQG-UHFFFAOYSA-N,C19H32O3S,340.5,17.63582966,4.761674009,no mp data,73.33638665,2591,Methyl dodecylbenzenesulphonate
67961746,CC1=CC(=C(C=C1O)F)Br,True,"['H302', 'H315', 'H319', 'H335']",120,86.20689655,47.41379310000001,0,100.0,18.0,SHRYKVVPIPGXCZ-UHFFFAOYSA-N,C7H6BrFO,205.02,29.28982538,7.908252853,no mp data,73.32204596,2592,4-Bromo-5-fluoro-2-methylphenol
2724523,C1=CC(=C(C=C1O)F)Cl,True,"['H302', 'H312', 'H315', 'H319', 'H335']",170,80.45977011,44.25287356,0,100.0,18.0,XLHYAEBESNFTCA-UHFFFAOYSA-N,C6H4ClFO,146.54,40.9785724,11.06421455,no mp data,73.31708811,2593,4-Chloro-3-fluorophenol
75790,C1=CC(=C(C=C1O)Cl)F,True,"['H302', 'H312', 'H315', 'H319', 'H335']",170,80.45977011,44.25287356,0,100.0,18.0,ZQXLIXHVJVAPLW-UHFFFAOYSA-N,C6H4ClFO,146.54,40.9785724,11.06421455,no mp data,73.31708811,2593,3-Chloro-4-fluorophenol
50898347,B1(C2=C(CO1)C=CC=C2CCC(=O)O)O,True,"['H302', 'H315', 'H319', 'H335']",120,86.20689655,47.41379310000001,0,100.0,18.0,CEVOKIPNIZQANN-UHFFFAOYSA-N,C10H11BO4,206.0,29.15048544,7.870631068,no mp data,73.28442417,2595,"3-(1-Hydroxy-1,3-dihydrobenzo[c][1,2]oxaborol-7-yl)propanoic acid"
94169,C(C1C(C(C(C(O1)OCC(C(C(C(CO)O)O)O)O)O)O)O)O,True,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,SERLAGPUMNYUCK-YJOKQAJESA-N,C12H24O11,344.31,17.44067846,4.708983184,no mp data,73.28369583,2596,Isomaltitol
4138553,C1COCCC1(C2=CC=CC=C2)C(=O)O,True,"['H302', 'H315', 'H319', 'H335']",120,86.20689655,47.41379310000001,0,100.0,18.0,BWHJLSRDMNLSET-UHFFFAOYSA-N,C12H14O3,206.24,29.11656323,7.861472071000001,no mp data,73.27526517,2597,4-Phenyltetrahydro-2H-pyran-4-carboxylic acid
11241195,CC(C)(CC(=O)C(=O)O)C1=CC=CC=C1,True,"['H302', 'H315', 'H319', 'H335']",120,86.20689655,47.41379310000001,0,100.0,18.0,JQFGKPKESVXEOM-UHFFFAOYSA-N,C12H14O3,206.24,29.11656323,7.861472071000001,no mp data,73.27526517,2597,4-Methyl-2-oxo-4-phenylpentanoic acid
9834277,CC(C)CC1=CC=C(C=C1)CCC(=O)O,True,"['H302', 'H315', 'H319', 'H335']",120,86.20689655,47.41379310000001,0,100.0,18.0,DYNVRFFVBZVRND-UHFFFAOYSA-N,C13H18O2,206.28,29.110917200000003,7.859947644,no mp data,73.27374075,2599,3-(4-Isobutylphenyl)propanoic acid
15525375,CCCCC1=CC=C(C=C1)C(C)C(=O)O,True,"['H302', 'H315', 'H319', 'H335']",120,86.20689655,47.41379310000001,0,100.0,18.0,FEFPDZIYEWFQFK-JTQLQIEISA-N,C13H18O2,206.28,29.110917200000003,7.859947644,no mp data,73.27374075,2599,(S)-2-(4-Butylphenyl)-propionic acid
102693,CCCCCCC(C)C1=CC=C(C=C1)O,True,"['H302', 'H315', 'H319', 'H335']",120,86.20689655,47.41379310000001,0,100.0,18.0,DJQPEGRPSMOYLI-UHFFFAOYSA-N,C14H22O,206.32,29.10527336,7.8584238079999995,no mp data,73.27221691,2601,p-(1-Methylheptyl)phenol
13185,C(CCCCCCC(=O)O)CCCCCC(=O)O,True,"['H315', 'H318', 'H319', 'H335']",95,89.08045977,48.99425287,0,100.0,18.0,HQHCYKULIHKCEB-UHFFFAOYSA-N,C14H26O4,258.35,23.2436617,6.275788659,127,73.27004153,2602,Tetradecanedioic acid
28740327,C1=CC(=CC(=C1)Cl)C(C(=O)O)(F)F,True,"['H302', 'H315', 'H319', 'H335']",120,86.20689655,47.41379310000001,0,100.0,18.0,RVWPKAZAYUYMND-UHFFFAOYSA-N,C8H5ClF2O2,206.57,29.07004889,7.848913201,no mp data,73.26270629999999,2603,"2-(3-Chlorophenyl)-2,2-difluoroacetic acid"
13284272,C1=CC(=C(C=C1Cl)O)Br,True,"['H302', 'H315', 'H319', 'H335']",120,86.20689655,47.41379310000001,0,100.0,18.0,FMRKYXVZQWHGDA-UHFFFAOYSA-N,C6H4BrClO,207.45,28.94673415,7.815618221,no mp data,73.22941132,2604,2-Bromo-5-chlorophenol
93321,CCCCCCCCCCCCOC1C(C(C(C(O1)CO)O)O)O,True,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,PYIDGJJWBIBVIA-UYTYNIKBSA-N,C18H36O6,348.5,17.23098996,4.652367288,no mp data,73.22707993,2605,Lauryl glucoside
121607,CCCCCCCCCCCCOC1C(C(C(C(O1)CO)O)O)O,True,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,PYIDGJJWBIBVIA-SFFUCWETSA-N,C18H36O6,348.5,17.23098996,4.652367288,no mp data,73.22707993,2605,Dodecyl alpha-D-glucopyranoside
8485,CCCCCCCCCCCCC1=CC=C(C=C1)S(=O)(=O)O,True,"['H302', 'H314']",75,91.37931034,50.25862069,0,100.0,18.0,KWXICGTUELOLSQ-UHFFFAOYSA-N,C18H30O3S,326.5,18.39203675,4.965849923,no mp data,73.22447061,2607,4-Dodecylbenzenesulfonic acid
2782473,C(=O)(C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,True,"['H290', 'H314', 'H318']",50,94.25287356,51.83908046,0,100.0,18.0,QDGYPYFSHOUVLE-UHFFFAOYSA-N,C9HClF16O2,480.53,12.49661832,3.3740869460000003,no mp data,73.21316741,2608,9-Chlorohexadecafluorononanoic Acid
11790422,COC(=O)CCC1=CC=CC=C1C(=O)O,True,"['H302', 'H315', 'H319', 'H335']",120,86.20689655,47.41379310000001,0,100.0,18.0,MNTPADVVQJCTIF-UHFFFAOYSA-N,C11H12O4,208.21,28.84107392,7.787089957,no mp data,73.20088306,2609,2-(2-Methoxycarbonylethyl)benzoic Acid
75175,CC1=CC(=C(C(=C1)O)O)C(C)(C)CC(C)(C)C,True,"['H315', 'H318', 'H335', 'H413']",85,90.22988506,49.62643678,25,92.85714286,16.71428571,KEUANYXDVWBCRM-UHFFFAOYSA-N,C15H24O2,236.35,25.40723503,6.859953459,no mp data,73.20067595,2610,"5-Methyl-3-(1,1,3,3-tetramethylbutyl)pyrocatechol"
68728311,C1CC(C(C1)C(=O)O)C2=CC=C(C=C2)F,True,"['H302', 'H315', 'H319', 'H335']",120,86.20689655,47.41379310000001,0,100.0,18.0,JFQCUKYOMXNXRH-UHFFFAOYSA-N,C12H13FO2,208.23,28.8383038,7.786342026,no mp data,73.20013513,2611,2-(4-Fluorophenyl)cyclopentane-1-carboxylic acid
114346575,CC1=C(C=CC(=C1)F)CC2(CC2)C(=O)O,True,"['H302', 'H315', 'H319', 'H335']",120,86.20689655,47.41379310000001,0,100.0,18.0,XOMWZAUOVHNMTN-UHFFFAOYSA-N,C12H13FO2,208.23,28.8383038,7.786342026,no mp data,73.20013513,2611,CID 114346575
68114,C=C(C1=CC=CC=C1)C(=O)O,True,"['H302', 'H315', 'H319', 'H332', 'H335']",170,80.45977011,44.25287356,0,100.0,18.0,ONPJWQSDZCGSQM-UHFFFAOYSA-N,C9H8O2,148.16,40.53050756,10.94323704,106.5,73.1961106,2613,2-Phenylacrylic acid
84426,CCCCCCCCCC1=CC(=C(C=C1)O)C,True,"['H314', 'H410']",25,97.12643678,53.41954023,100,71.42857143,12.85714286,LUQSSEXHMSLJQS-UHFFFAOYSA-N,C16H26O,234.38,25.62078676,6.917612424,no mp data,73.19429551,2614,4-Nonyl-o-cresol
167547,C(=O)(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,True,['H314'],25,97.12643678,53.41954023,0,100.0,18.0,ZTSDOGSKTICNPQ-UHFFFAOYSA-N,C18HF35O2,914.1,6.56930314,1.773711848,no mp data,73.19325208,2615,Perfluorooctadecanoic acid
205912,CCCCC1=C(C=C(C=C1)O)O,True,"['H302', 'H315', 'H319', 'H400']",70,91.95402299,50.57471264,100,71.42857143,12.85714286,CSHZYWUPJWVTMQ-UHFFFAOYSA-N,C10H14O2,166.22,36.12681988,9.754241367,no mp data,73.18609687,2616,4-Butylresorcinol
20668528,CC(C1=CC(=C(C=C1)F)F)C(=O)O,True,"['H302', 'H315', 'H318', 'H335']",135,84.48275862,46.46551724,0,100.0,18.0,JVOHBPFLXAVCDU-UHFFFAOYSA-N,C9H8F2O2,186.15,32.25893097,8.709911362,no mp data,73.17542859999999,2617,"2-(3,4-Difluorophenyl)propanoic acid"
69165,C1=CC(=CC(=C1)O)C2=CC(=CC=C2)O,True,"['H302', 'H315', 'H318', 'H335']",135,84.48275862,46.46551724,0,100.0,18.0,VZQSBJKDSWXLKX-UHFFFAOYSA-N,C12H10O2,186.21,32.2485366,8.707104882000001,no mp data,73.17262212,2618,"[1,1'-Biphenyl]-3,3'-diol"
575378,CSC1=NC=NN1,True,"['H302', 'H312', 'H315', 'H319', 'H332', 'H335']",220,74.71264368,41.09195402,0,100.0,18.0,QBQOOUMQVKQIQH-UHFFFAOYSA-N,C3H5N3S,115.16,52.14484196,14.07910733,no mp data,73.17106135,2619,"3-Methylthio-4H-1,2,4-triazole"
10106127,COC1=C(C=CC(=C1)I)O,True,"['H301', 'H318']",100,88.50574713,48.67816092,0,100.0,18.0,KJXYWMSTOWBZHC-UHFFFAOYSA-N,C7H7IO2,250.03,24.01711795,6.484621845,no mp data,73.16278276,2620,4-Iodo-2-methoxyphenol
7005040,CC(C1=CC=C(C=C1)F)C(=O)O,True,"['H302', 'H312', 'H332']",150,82.75862069,45.51724138,0,100.0,18.0,IXSCGBODJGIJNN-ZCFIWIBFSA-N,C9H9FO2,168.16,35.71003806,9.641710276,no mp data,73.15895166,2621,(2R)-2-(4-Fluorophenyl)propanoic acid
17085,CCCCCCCCCCCCCCCCCCCCCCC(=O)O,True,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,XEZVDURJDFGERA-UHFFFAOYSA-N,C23H46O2,354.6,16.93457417,4.572335025,77.0-79.0,73.14704767,2622,Tricosanoic acid
214694,C1=CC(=CC=C1O)P(=O)(O)O,True,"['H302+H332', 'H314', 'H315', 'H319']",145,83.33333333,45.83333333,0,100.0,18.0,YIDVLWDHYNWHMH-UHFFFAOYSA-N,C6H7O4P,174.09,34.49365271,9.313286231000001,no mp data,73.14661956,2623,(4-Hydroxyphenyl)phosphonic acid
75927,C1=CC(=C(C=C1O)F)F,True,"['H228', 'H302', 'H312', 'H314', 'H315', 'H319', 'H332']",195,77.58620690000001,42.67241379,0,100.0,18.0,BNPWVUJOPCGHIK-UHFFFAOYSA-N,C6H4F2O,130.09,46.16035053,12.46329464,no mp data,73.13570844,2624,"3,4-Difluorophenol"
80879,C1=CC(=C(C(=C1)F)F)O,True,"['H226', 'H228', 'H302', 'H312', 'H314', 'H315', 'H319', 'H335']",195,77.58620690000001,42.67241379,0,100.0,18.0,RPEPGIOVXBBUMJ-UHFFFAOYSA-N,C6H4F2O,130.09,46.16035053,12.46329464,no mp data,73.13570844,2624,"2,3-Difluorophenol"
7371,C1=CC=C(C=C1)S(=O)(=O)O,True,"['H290', 'H302', 'H314', 'H315', 'H335', 'H318']",160,81.6091954,44.88505747,0,100.0,18.0,SRSXLGNVWSONIS-UHFFFAOYSA-N,C6H6O3S,158.18,37.96308004,10.25003161,50-51 ,73.13508908,2626,Benzenesulfonic acid
39869974,C(CO)N(CCO)CC(F)(F)F,True,"['H302', 'H315', 'H318', 'H335']",135,84.48275862,46.46551724,0,100.0,18.0,HKBSMDNAYMGVMO-UHFFFAOYSA-N,C6H12F3NO2,187.16,32.08484719,8.662908741,no mp data,73.12842598,2627,"2-[(2-Hydroxyethyl)(2,2,2-trifluoroethyl)amino]ethan-1-ol"
2389993,CCOC1=CC=CC=C1OCCC(=O)O,True,"['H302', 'H315', 'H319', 'H335']",120,86.20689655,47.41379310000001,0,100.0,18.0,JIRXOYJJNCNFGX-UHFFFAOYSA-N,C11H14O4,210.23,28.56395376,7.712267517000001,no mp data,73.12606062,2628,3-(2-Ethoxyphenoxy)propanoic Acid
188962,C1=CC(=CC=C1CN)S(=O)(=O)O,True,"['H302', 'H315', 'H318', 'H335']",135,84.48275862,46.46551724,0,100.0,18.0,WYVXAVWJOAZDID-UHFFFAOYSA-N,C7H9NO3S,187.22,32.07456468,8.660132464,no mp data,73.12564971,2629,4-(Aminomethyl)benzenesulfonic acid
13846039,COC1C(C(C(C(O1)CO)OC2C(C(C(C(O2)CO)O)O)O)O)O,True,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,FHNIYFZSHCGBPP-AGVQYRFFSA-N,C13H24O11,356.32,16.85282892,4.550263808,no mp data,73.12497645,2630,"(2R,3R,4S,5S,6R)-2-[(2R,3S,4R,5R,6R)-4,5-Dihydroxy-2-(hydroxymethyl)-6-methoxyoxan-3-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol"
314397,COC1C(C(C(C(O1)CO)OC2C(C(C(C(O2)CO)O)O)O)O)O,True,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,FHNIYFZSHCGBPP-UHFFFAOYSA-N,C13H24O11,356.32,16.85282892,4.550263808,no mp data,73.12497645,2630,"2-[4,5-Dihydroxy-2-(hydroxymethyl)-6-methoxyoxan-3-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol"
166768,C1=CC(=CC=C1C(C#N)O)O,True,"['H302', 'H312', 'H315', 'H319', 'H335']",170,80.45977011,44.25287356,0,100.0,18.0,HOOOPXDSCKBLFG-UHFFFAOYSA-N,C8H7NO2,149.15,40.26148173,10.87060007,no mp data,73.12347363,2632,4-Hydroxymandelonitrile
20313163,C1C(CC1C(=O)O)C2=CC=C(C=C2)Cl,True,"['H302', 'H315', 'H319', 'H335']",120,86.20689655,47.41379310000001,0,100.0,18.0,CSCPLLVXRGZRBL-UHFFFAOYSA-N,C11H11ClO2,210.65,28.50700214,7.6968905770000005,no mp data,73.11068368,2633,3-(4-Chlorophenyl)cyclobutane-1-carboxylic acid
94554,C1=C(C=C(C=C1O)Cl)O,True,"['H302', 'H315', 'H318', 'H335', 'H412']",135,84.48275862,46.46551724,50,85.71428571,15.42857143,FQVLOBQILLZLJA-UHFFFAOYSA-N,C6H5ClO2,144.55,41.54271878,11.21653407,118,73.11062274,2634,5-Chlororesorcinol
7075,C1=CC=C(C=C1)C2=CC(=C(C=C2)O)O,True,"['H302', 'H318', 'H411']",75,91.37931034,50.25862069,75,78.57142857,14.14285714,QDNPCYCBQFHNJC-UHFFFAOYSA-N,C12H10O2,186.21,32.2485366,8.707104882000001,no mp data,73.10858271,2635,"[1,1'-Biphenyl]-3,4-diol"
1245920,COC1=CC=C(C=C1)C=CC2=CC=CC=C2,True,"['H302', 'H318', 'H334', 'H413']",100,88.50574713,48.67816092,25,92.85714286,16.71428571,XWYXLYCDZKRCAD-BQYQJAHWSA-N,C15H14O,210.27,28.55852,7.710800399,no mp data,73.10324703,2636,P-Methoxystilbene
2757010,C1=C(OC=C1Br)C=O,True,"['H302', 'H315', 'H317', 'H319', 'H335']",145,83.33333333,45.83333333,0,100.0,18.0,MRGBBKQOSUHKPF-UHFFFAOYSA-N,C5H3BrO2,174.98,34.318207799999996,9.265916105,no mp data,73.09924944,2637,4-Bromo-2-furaldehyde
6899,C1=CC(=C(C(=C1)Cl)O)Cl,True,"['H314', 'H411', 'H315', 'H319', 'H371']",95,89.08045977,48.99425287,75,78.57142857,14.14285714,HOLHYSJJBXSLMV-UHFFFAOYSA-N,C6H4Cl2O,163.0,36.8404908,9.946932515,68.5,73.08404253,2638,"2,6-Dichlorophenol"
26541,C1COC2=CC=CC=C2OCCOCCOC3=CC=CC=C3OCCO1,True,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,YSSSPARMOAYJTE-UHFFFAOYSA-N,C20H24O6,360.4,16.66204218,4.4987513869999995,163,73.07346403,2639,Dibenzo-18-crown-6
50990542,C1=CC=C(C(=C1)C(CC(=O)O)C(=O)O)F,True,"['H302', 'H315', 'H319', 'H335']",120,86.20689655,47.41379310000001,0,100.0,18.0,KPKJCNYCVCNXTN-UHFFFAOYSA-N,C10H9FO4,212.17,28.30277608,7.64174954,no mp data,73.05554264,2640,2-(2-Fluorophenyl)butanedioic acid
444305,C(C(C(=O)O)O)(C(=O)O)O,True,"['H302', 'H315', 'H317', 'H318', 'H319', 'H335']",170,80.45977011,44.25287356,0,100.0,18.0,FEWJPZIEWOKRBE-JCYAYHJZSA-N,C4H6O6,150.09,40.00932774,10.80251849,169,73.05539205,2641,L(+)-Tartaric acid
875,C(C(C(=O)O)O)(C(=O)O)O,True,"['H315', 'H318', 'H319', 'H335', 'H302', 'H317']",170,80.45977011,44.25287356,0,100.0,18.0,FEWJPZIEWOKRBE-UHFFFAOYSA-N,C4H6O6,150.09,40.00932774,10.80251849,173.625,73.05539205,2641,Tartaric acid
439655,C(C(C(=O)O)O)(C(=O)O)O,True,"['H302', 'H315', 'H317', 'H318', 'H319', 'H335']",170,80.45977011,44.25287356,0,100.0,18.0,FEWJPZIEWOKRBE-LWMBPPNESA-N,C4H6O6,150.09,40.00932774,10.80251849,169-170,73.05539205,2641,d-Tartaric acid
102549037,CC1=CC(=CC=C1)C2(CC2(F)F)C(=O)O,True,"['H302', 'H315', 'H319', 'H335']",120,86.20689655,47.41379310000001,0,100.0,18.0,VFRCSWBZBZWREG-UHFFFAOYSA-N,C11H10F2O2,212.19,28.30010839,7.641029266,no mp data,73.05482237,2644,"2,2-Difluoro-1-(3-methylphenyl)cyclopropane-1-carboxylic acid"
3016018,CC1=C(C=CC(=C1)C(C)C2=CC=CC=C2)O,True,"['H302', 'H315', 'H319', 'H335']",120,86.20689655,47.41379310000001,0,100.0,18.0,JNDJWNJPQORYBX-UHFFFAOYSA-N,C15H16O,212.29,28.28677752,7.637429931000001,no mp data,73.05122303,2645,4-(1-Phenylethyl)-o-cresol
22928729,C1=CC(=C(C=C1O)I)Cl,True,"['H301', 'H318']",100,88.50574713,48.67816092,0,100.0,18.0,UPIATGHEVZKVRT-UHFFFAOYSA-N,C6H4ClIO,254.45,23.5999214,6.371978778,no mp data,73.0501397,2646,4-Chloro-3-iodophenol
8016,CNCCO,True,"['H302', 'H312', 'H314', 'H318', 'H335', 'H227', 'H373', 'H402', 'H372']",300,65.51724138,36.03448276,50,85.71428571,15.42857143,OPKOKAMJFNKNAS-UHFFFAOYSA-N,C3H9NO,75.11,79.94940754,21.58634003,-3,73.04939422,2647,2-(Methylamino)ethanol
81009281,CC(C1=CC=C(C=C1)Cl)C(C)C(=O)O,True,"['H302', 'H315', 'H319', 'H335']",120,86.20689655,47.41379310000001,0,100.0,18.0,KAVNSHUXJODQBB-UHFFFAOYSA-N,C11H13ClO2,212.67,28.23623454,7.623783326,no mp data,73.03757643,2648,CID 81009281
10987599,CC(C)(CC1=CC=C(C=C1)Cl)C(=O)O,True,"['H302', 'H315', 'H319', 'H335']",120,86.20689655,47.41379310000001,0,100.0,18.0,BTCKPHZRFQRLHP-UHFFFAOYSA-N,C11H13ClO2,212.67,28.23623454,7.623783326,no mp data,73.03757643,2648,"3-(4-Chlorophenyl)-2,2-dimethylpropanoic acid"
13862289,CC1=CC=C(C=C1)S(=O)(=O)OCF,True,"['H302', 'H314', 'H317', 'H318']",125,85.63218391,47.09770115,0,100.0,18.0,RFCGZPLGJZELOK-UHFFFAOYSA-N,C8H9FO3S,204.22,29.40456371,7.939232201,no mp data,73.03693335,2650,Fluoromethyl 4-methylbenzenesulfonate
676116,C1=CC=C(C=C1)C(=O)C=CC(=O)O,True,"['H301', 'H315', 'H319', 'H335']",145,83.33333333,45.83333333,0,100.0,18.0,PLPDHGOODMBBGN-VOTSOKGWSA-N,C10H8O3,176.17,34.08639382,9.203326333,no mp data,73.03665967,2651,3-Benzoylacrylic acid
94714,C1=CC=C(C=C1)C(=O)C=CC(=O)O,True,"['H301', 'H315', 'H319', 'H335']",145,83.33333333,45.83333333,0,100.0,18.0,PLPDHGOODMBBGN-UHFFFAOYSA-N,C10H8O3,176.17,34.08639382,9.203326333,no mp data,73.03665967,2651,beta-Benzoylacrylic acid
97917,CCCCCCCCCCCCCCCCC(C(=O)O)Br,True,"['H315', 'H319', 'H335']",70,91.95402299,50.57471264,0,100.0,18.0,KRBFFJIZAKABSA-UHFFFAOYSA-N,C18H35BrO2,363.4,16.52449092,4.461612548,no mp data,73.03632519,2653,2-Bromostearic acid
67764,C1=CC(=C(C(=C1)F)O)O,True,"['H302', 'H312', 'H314', 'H318', 'H332']",200,77.01149425,42.35632184,0,100.0,18.0,DXOSJQLIRGXWCF-UHFFFAOYSA-N,C6H5FO2,128.1,46.8774395,12.65690867,no mp data,73.0132305,2654,3-Fluorocatechol
